Date,Player,Player ID,Team,Positions,Status,Roster Status,Change,Game
Apr 6,Thomas Incoom,40698,Car,LB,,FA,Added LB,Sun 1:00 pm @ Cle
Apr 6,Ihmir Smith-Marsette,33545,Car,WR,NA,FA,Added WR,Sun 1:00 pm @ Cle
Apr 6,Azeez Ojulari,33438,LV,LB,NA,FA,Added LB,Sun 4:25 pm @ NO
Apr 6,DeMarcco Hellams,40278,Atl,S,,FA,Added S,Thu 8:15 pm @ GB
Apr 6,William Bradley-King,33628,SF,"LB,DE",NA,FA,Added DE,Sun 4:05 pm vs Ari
Apr 6,William Bradley-King,33628,SF,"LB,DE",NA,FA,Added LB,Sun 4:05 pm vs Ari
Apr 6,Julian Okwara,32737,Cle,"LB,DE",NA,FA,Added DE,Sun 1:00 pm vs Car
Apr 6,Julian Okwara,32737,Cle,"LB,DE",NA,FA,Added LB,Sun 1:00 pm vs Car
Apr 6,Shemar Jean-Charles,33566,Sea,CB,NA,FA,Added CB,Sun 1:00 pm @ Was
Apr 6,Jordan Mason,34320,Min,RB,IR,Locked In Michelle,Added RB,Sun 4:05 pm @ TB
Apr 6,Steelers,,Pit,DEF,,Max’s TD Bombers,Added DEF,Sun 1:00 pm vs Cin
Apr 6,Brian Robinson,34054,Atl,RB,,FA,Added RB,Thu 8:15 pm @ GB
Apr 6,Chargers,,LAC,DEF,,FA,Added DEF,Sun 1:00 pm @ Buf
Apr 6,Ben Skowronek,33637,Pit,WR,,FA,Added WR,Sun 1:00 pm vs Cin
Apr 6,Dante Stills,40244,Ari,"DT,DE",,FA,Added DE,Sun 4:05 pm @ SF
Apr 6,Dante Stills,40244,Ari,"DT,DE",,FA,Added DT,Sun 4:05 pm @ SF
Apr 6,Dominic Lovett,42043,Det,WR,NA,FA,Added WR,Sun 1:00 pm vs NYJ
Apr 6,Isaiah Rodgers,32881,Min,CB,,FA,Added CB,Sun 4:05 pm @ TB
Apr 6,Zach Allen,31897,Den,DE,,FA,Added DE,Sun 8:20 pm vs LAR
Apr 6,Julian Hill,40629,NE,TE,IR,FA,Added TE,Sun 1:00 pm @ Jax
Apr 6,Trikweze Bridges,42033,Cin,"S,CB",NA,FA,Added S,Sun 1:00 pm @ Pit
Apr 6,Trikweze Bridges,42033,Cin,"S,CB",NA,FA,Added CB,Sun 1:00 pm @ Pit
Apr 6,Nohl Williams,41874,KC,CB,,FA,Added CB,Sun 1:00 pm @ Mia
Apr 6,Austin Booker,41042,Chi,"DL,DE",,FA,Added DE,Mon 8:15 pm vs Phi
Apr 6,Austin Booker,41042,Chi,"DL,DE",,FA,Added DL,Mon 8:15 pm vs Phi
Apr 6,Tanner Ingle,40389,LAR,"DB,S",,FA,Added S,Sun 8:20 pm @ Den
Apr 6,Tanner Ingle,40389,LAR,"DB,S",,FA,Added DB,Sun 8:20 pm @ Den
Apr 6,Christian Benford,34141,Buf,CB,,FA,Added CB,Sun 1:00 pm vs LAC
Apr 6,Alvin Kamara,30180,NO,RB,,FA,Added RB,Sun 4:25 pm vs LV
Apr 6,Upton Stout,41884,SF,CB,,FA,Added CB,Sun 4:05 pm vs Ari
Apr 6,Moliki Matavao,42006,NO,TE,IR,FA,Added TE,Sun 4:25 pm vs LV
Apr 6,Nate Adkins,40702,Den,TE,,FA,Added TE,Sun 8:20 pm vs LAR
Apr 6,Ennis Rakestraw Jr.,40936,Det,"DB,CB",,FA,Added DB,Sun 1:00 pm vs NYJ
Apr 6,Ennis Rakestraw Jr.,40936,Det,"DB,CB",,FA,Added CB,Sun 1:00 pm vs NYJ
Apr 6,Terrel Bernard,34045,Buf,LB,,FA,Added LB,Sun 1:00 pm vs LAC
Apr 6,Andre Szmyt,40496,Cle,K,,FA,Added K,Sun 1:00 pm vs Car
Apr 6,Donte Kent,42026,Pit,CB,PUP-R,FA,Added CB,Sun 1:00 pm vs Cin
Apr 6,K.C. Ossai,42363,Hou,LB,IR,FA,Added LB,Sun 1:00 pm @ Ind
Apr 6,Mitchell Tinsley,40313,Hou,WR,NA,FA,Added WR,Sun 1:00 pm @ Ind
Apr 6,Davante Adams,27581,LAR,WR,,JGrahnasaurs,Added WR,Sun 8:20 pm @ Den
Apr 6,Julian Love,31940,Sea,S,,FA,Added S,Sun 1:00 pm @ Was
Apr 6,Bo Nix,40875,Den,QB,,Steel City,Added QB,Sun 8:20 pm vs LAR
Apr 6,Michael Hoecht,33252,Buf,"LB,DE",,FA,Added DE,Sun 1:00 pm vs LAC
Apr 6,Michael Hoecht,33252,Buf,"LB,DE",,FA,Added LB,Sun 1:00 pm vs LAC
Apr 6,Jack Kiser,41901,Jax,LB,,FA,Added LB,Sun 1:00 pm vs NE
Apr 6,Elijah Garcia,34339,Dal,"DL,DE",NA,FA,Added DE,Sun 4:25 pm vs Bal
Apr 6,Elijah Garcia,34339,Dal,"DL,DE",NA,FA,Added DL,Sun 4:25 pm vs Bal
Apr 6,Evan Engram,30136,Den,TE,,FA,Added TE,Sun 8:20 pm vs LAR
Apr 6,Tonka Hemingway,41893,LV,DT,,FA,Added DT,Sun 4:25 pm @ NO
Apr 6,Gabe Hall,41381,Phi,DT,NA,FA,Added DT,Mon 8:15 pm @ Chi
Apr 6,Rodney Thomas II,34195,Sea,S,,FA,Added S,Sun 1:00 pm @ Was
Apr 6,Jeremiah Trotter Jr.,41015,Phi,LB,,FA,Added LB,Mon 8:15 pm @ Chi
Apr 6,Ji'Ayir Brown,40106,SF,S,,FA,Added S,Sun 4:05 pm vs Ari
Apr 6,Brycen Tremayne,40407,Car,WR,,FA,Added WR,Sun 1:00 pm @ Cle
Apr 6,Adedayo Odeleye,34301,Dal,DE,NA,FA,Added DE,Sun 4:25 pm vs Bal
Apr 6,Jackson Hawes,41959,Buf,TE,,FA,Added TE,Sun 1:00 pm vs LAC
Apr 6,Drake London,33963,Atl,WR,,Dave’s Bone Crushers,Added WR,Thu 8:15 pm @ GB
Apr 6,Ty Hamilton,41934,LAR,"DT,DE",,FA,Added DE,Sun 8:20 pm @ Den
Apr 6,Ty Hamilton,41934,LAR,"DT,DE",,FA,Added DT,Sun 8:20 pm @ Den
Apr 6,Eric Stokes,33417,LV,CB,,FA,Added CB,Sun 4:25 pm @ NO
Apr 6,Isaiah Raikes,42371,Ten,"DT,DE",NA,FA,Added DE,Sun 1:00 pm @ NYG
