Date,Player,Player ID,Team,Positions,Status,Roster Status,Change,Game
Aug 30,Tyrel Dodson,32411,Car,LB,,FA,Deactivated,Sun 1:00 pm @ Cle
Aug 30,Jake Browning,32138,TB,QB,NA,FA,Deactivated,Sun 4:05 pm vs Min
Aug 30,Lonnie Johnson Jr.,31886,Mia,"S,CB",NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 30,Nick Mullens,30563,Jax,QB,NA,FA,Deactivated,Sun 1:00 pm vs NE
Aug 30,Josh Johnson,8937,Cin,QB,NA,FA,Deactivated,Sun 1:00 pm @ Pit
Aug 30,Seth Coleman-Lyles,42450,Mia,DE,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 30,Bailey Zappe,34093,NYJ,QB,NA,FA,Deactivated,Sun 1:00 pm @ Det
Aug 30,Monty Rice,33480,LAR,LB,NA,FA,Deactivated,Sun 8:20 pm @ Den
Aug 30,Denzel Mims,32729,Dal,WR,NA,FA,Deactivated,Sun 4:25 pm vs Bal
Aug 30,Damon Bankston,43354,GB,RB,,FA,Deactivated,Thu 8:15 pm vs Atl
Aug 30,Levi Wentz,43241,Pit,WR,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 30,Jacob Clark,43128,LV,QB,NA,FA,Deactivated,Sun 4:25 pm @ NO
Aug 30,Elliott Davison,42346,NE,S,NA,FA,Deactivated,Sun 1:00 pm @ Jax
Aug 30,Dalys Beanum,42344,NO,CB,NA,FA,Deactivated,Sun 4:25 pm vs LV
Aug 30,Bub Means,41045,Cle,WR,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 30,Ronnie Bell,40279,LV,WR,NA,FA,Deactivated,Sun 4:25 pm @ NO
Aug 30,Tre Hawkins III,40228,Min,CB,NA,FA,Deactivated,Sun 4:05 pm @ TB
Aug 30,Mazi Smith,40044,Mia,DT,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 30,Zaire Mitchell-Paden,34489,Hou,TE,NA,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 30,Channing Tindall,34058,Atl,LB,NA,FA,Deactivated,Thu 8:15 pm @ GB
Aug 30,Jonathan Ward,33088,Bal,RB,NA,FA,Deactivated,Sun 4:25 pm @ Dal
Aug 30,Isaiah Hodgins,32877,Pit,WR,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 30,Leki Fotu,32784,NYG,DT,NA,FA,Deactivated,Sun 1:00 pm vs Ten
Aug 29,Keelan Marion,43377,Atl,WR,NA,FA,Deactivated,Thu 8:15 pm @ GB
Aug 29,Jordan Dunbar,43335,Buf,CB,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Aug 29,Patrick Gurd,43272,LV,TE,NA,FA,Deactivated,Sun 4:25 pm @ NO
Aug 29,Dan Villari,43138,LAR,TE,NA,FA,Deactivated,Sun 8:20 pm @ Den
Aug 29,Rohan Jones,43139,LAR,TE,NA,FA,Deactivated,Sun 8:20 pm @ Den
Aug 29,Wesley Bissainthe,43118,KC,LB,NA,FA,Deactivated,Sun 1:00 pm @ Mia
Aug 29,Ethan Conner,42965,Mia,TE,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 29,Matthew Caldwell,42901,LAR,QB,IR,FA,Deactivated,Sun 8:20 pm @ Den
Aug 29,Wande Owens,42412,Buf,S,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Aug 29,Nate Valcarcel,42328,LAR,S,NA,FA,Deactivated,Sun 8:20 pm @ Den
Aug 29,Tru Edwards,42316,LAR,WR,NA,FA,Deactivated,Sun 8:20 pm @ Den
Aug 29,Roc Taylor,42279,Car,WR,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Aug 29,Caden Prieskorn,42243,Car,TE,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Aug 29,Donovan Edwards,42226,Mia,RB,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 29,Quentin Skinner,42223,Buf,WR,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Aug 29,Joshua Simon,42186,Atl,TE,NA,FA,Deactivated,Thu 8:15 pm @ GB
Aug 29,Alex Huntley,42174,Mia,DT,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 29,Theo Wease Jr.,42161,LAC,WR,NA,FA,Deactivated,Sun 1:00 pm @ Buf
Aug 29,D.J. Miller,41557,Buf,CB,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Aug 29,Carson Steele,41464,Phi,RB,NA,FA,Deactivated,Mon 8:15 pm @ Chi
Aug 29,Austin Reed,41220,Bal,QB,NA,FA,Deactivated,Sun 4:25 pm @ Dal
Aug 29,Zion Logue,41073,Cle,"DL,DT",NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 29,Otis Reese IV,40708,Buf,LB,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Aug 29,Keidron Smith,40654,Chi,"DB,CB",NA,FA,Deactivated,Mon 8:15 pm vs Phi
Aug 29,Owen Wright,40639,Hou,RB,NA,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 29,Elijah Cooks,40374,Car,WR,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Aug 29,Adrian Martinez,40299,SF,QB,NA,FA,Deactivated,Sun 4:05 pm vs Ari
Aug 29,Deuce Vaughn,40240,Hou,RB,NA,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 29,Samori Toure,34214,Phi,WR,NA,FA,Deactivated,Mon 8:15 pm @ Chi
Aug 29,Ambry Thomas,33490,Phi,CB,NA,FA,Deactivated,Mon 8:15 pm @ Chi
Aug 29,Jamin Davis,33407,Pit,"LB,DE",NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 29,Nash Hutmacher,42474,TB,DT,NA,FA,Deactivated,Sun 4:05 pm vs Min
Aug 29,CJ Dippre,42291,TB,TE,NA,FA,Deactivated,Sun 4:05 pm vs Min
Aug 29,John Bullock,42099,TB,LB,NA,FA,Deactivated,Sun 4:05 pm vs Min
Aug 29,Connor Bazelak,42084,TB,QB,NA,FA,Deactivated,Sun 4:05 pm vs Min
Aug 29,Alex Austin,40286,Mia,CB,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 29,Mecole Hardman Jr.,31888,Buf,WR,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Aug 29,Jack Henderson,42411,Pit,S,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 29,Jakobie Keeney-James,42246,Pit,WR,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 29,Daryl Porter,42064,Pit,CB,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 29,Jaheim Bell,41106,Pit,TE,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 28,Nate Evans,43350,Cle,CB,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 28,Ben Patterson,42949,Cle,WR,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 28,Jeremiah McClendon,42945,Cle,CB,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 28,Jamil Muhammad,42318,Cle,"LB,DE",NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 28,Christopher Edmonds,41204,Cle,S,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 28,Tre Avery,34449,Cle,CB,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 28,Chris Paul Jr.,41958,Sea,LB,NA,FA,Deactivated,Sun 1:00 pm @ Was
Aug 27,Mekhi Blackmon,40103,Cle,CB,,FA,Activated,Sun 1:00 pm vs Car
Aug 27,Calvin Austin III,34094,NYG,WR,IR,FA,Deactivated,Sun 1:00 pm vs Ten
Aug 27,Payton Turner,33416,Det,DE,IR,FA,Deactivated,Sun 1:00 pm vs NYJ
Aug 27,Tahj Washington,41104,Mia,WR,NA,FA,Activated,Sun 1:00 pm vs KC
Aug 27,Cedric Tillman,40093,NO,WR,NA,FA,Deactivated,Sun 4:25 pm vs LV
Aug 26,Reid Williford,43044,Bal,LB,NA,FA,Deactivated,Sun 4:25 pm @ Dal
Aug 26,Mac Dalena,42107,Buf,WR,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Aug 26,Mekhi Blackmon,40103,Cle,CB,,FA,Deactivated,Sun 1:00 pm vs Car
Aug 26,Dennis Houston,34592,TB,WR,NA,FA,Deactivated,Sun 4:05 pm vs Min
Aug 26,Benton Whitley,34332,Cle,"LB,DE",NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 26,Cole Turner,34105,Mia,TE,IR,FA,Deactivated,Sun 1:00 pm vs KC
Aug 26,Moliki Matavao,42006,NO,TE,IR,FA,Deactivated,Sun 4:25 pm vs LV
Aug 26,Ty Chandler,34125,NO,RB,IR,FA,Deactivated,Sun 4:25 pm vs LV
Aug 25,Tysheem Johnson,42399,Sea,S,NA,FA,Activated,Sun 1:00 pm @ Was
Aug 25,Joaquin Davis,42072,Pit,WR,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 25,Dwight McGlothern Jr.,41210,Min,CB,NA,FA,Deactivated,Sun 4:05 pm @ TB
Aug 25,Tahj Washington,41104,Mia,WR,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 25,Dominique Hampton,41039,Ten,"LB,S,CB",NA,FA,Deactivated,Sun 1:00 pm @ NYG
Aug 25,Ryan Miller,40676,Mia,WR,Q,FA,Activated,Sun 1:00 pm vs KC
Aug 25,Tre Hawkins III,40228,Min,CB,NA,FA,Activated,Sun 4:05 pm @ TB
Aug 25,Dylan Horton,40151,Hou,DE,IR,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 25,Nephi Sewell,34716,Chi,LB,IR,FA,Deactivated,Mon 8:15 pm vs Phi
Aug 25,Damone Clark,34132,Det,LB,IR,FA,Deactivated,Sun 1:00 pm vs NYJ
Aug 25,Viliami Fehoko Jr.,40140,SF,DE,NA,FA,Activated,Sun 4:05 pm vs Ari
Aug 25,Cade York,34080,NYJ,K,NA,FA,Deactivated,Sun 1:00 pm @ Det
Aug 25,Drake Jackson,34017,Atl,"DL,DE",NA,FA,Deactivated,Thu 8:15 pm @ GB
Aug 25,Will Harris,31913,Was,"S,CB",NA,FA,Deactivated,Sun 1:00 pm vs Sea
Aug 24,Matt Lauter,43130,Min,TE,NA,FA,Activated,Sun 4:05 pm @ TB
Aug 24,Kelvin Gilliam,43075,Dal,DT,IR,FA,Deactivated,Sun 4:25 pm vs Bal
Aug 24,Ethan Conner,42965,Mia,TE,NA,FA,Activated,Sun 1:00 pm vs KC
Aug 24,Niles King,42924,KC,"LB,DE",NA,FA,Activated,Sun 1:00 pm @ Mia
Aug 24,Jeff Caldwell,42880,KC,WR,IR,FA,Deactivated,Sun 1:00 pm @ Mia
Aug 24,Mitch Van Vooren,42547,NE,TE,NA,FA,Activated,Sun 1:00 pm @ Jax
Aug 24,Bryson Green,42100,Ari,WR,NA,FA,Deactivated,Sun 4:05 pm @ SF
Aug 24,Baylor Cupp,41556,Ari,TE,NA,FA,Deactivated,Sun 4:05 pm @ SF
Aug 24,Taki Taimani,41218,Min,DT,NA,FA,Deactivated,Sun 4:05 pm @ TB
Aug 24,Xavier Weaver,41202,Ari,WR,NA,FA,Deactivated,Sun 4:05 pm @ SF
Aug 24,Trey Benson,40958,Ari,RB,IR,FA,Deactivated,Sun 4:05 pm @ SF
Aug 24,Rejzohn Wright,40575,NO,"DB,CB",IR,FA,Deactivated,Sun 4:25 pm vs LV
Aug 24,Raheem Blackshear,34617,Det,RB,NA,FA,Deactivated,Sun 1:00 pm vs NYJ
Aug 24,Keir Thomas,34343,LAR,LB,IR,FA,Deactivated,Sun 8:20 pm @ Den
Aug 24,Milo Eifler,33696,Ten,LB,IR,FA,Deactivated,Sun 1:00 pm @ NYG
Aug 24,Ja'Quinden Jackson,42214,Phi,RB,NA,FA,Deactivated,Mon 8:15 pm @ Chi
Aug 24,Ryan Miller,40676,Mia,WR,Q,FA,Deactivated,Sun 1:00 pm vs KC
Aug 24,Deuce Vaughn,40240,Hou,RB,NA,FA,Activated,Sun 1:00 pm @ Ind
Aug 24,Marte Mapu,40105,Hou,"LB,S",NA,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 24,J.T. Gray,31411,Phi,"DB,S",NA,FA,Deactivated,Mon 8:15 pm @ Chi
Aug 23,Nathan Voorhis,43355,NYJ,DE,NA,FA,Deactivated,Sun 1:00 pm @ Det
Aug 23,Anthony Dunn Jr.,43259,NYJ,DE,NA,FA,Activated,Sun 1:00 pm @ Det
Aug 23,Laith Marjan,43136,Pit,K,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 23,Tanner Wall,43134,Mia,S,NA,FA,Activated,Sun 1:00 pm vs KC
Aug 23,Dominic Richardson,43034,NYJ,RB,NA,FA,Activated,Sun 1:00 pm @ Det
Aug 23,Devon Marshall,42966,Jax,CB,NA,FA,Deactivated,Sun 1:00 pm vs NE
Aug 23,Dae'Quan Wright,42885,Cle,TE,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 23,Alex Wright,34034,Cle,DE,IR,FA,Deactivated,Sun 1:00 pm vs Car
Aug 23,Khalil Dinkins,42972,SF,TE,NA,FA,Activated,Sun 4:05 pm vs Ari
Aug 23,Chigozie Anusiem,41225,LV,CB,IR,FA,Deactivated,Sun 4:25 pm @ NO
Aug 23,Xavier Thomas,41013,SF,"LB,DE",SUSP,FA,Deactivated,Sun 4:05 pm vs Ari
Aug 22,Jake Bobo,40452,Sea,WR,IR,FA,Deactivated,Sun 1:00 pm @ Was
Aug 22,K.C. Ossai,42363,Hou,LB,IR,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 21,Jayden Higgins,41819,Hou,WR,IR,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 21,James Ester,41459,Mia,DT,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 21,Johnny Wilson,41089,Phi,WR,IR,FA,Deactivated,Mon 8:15 pm @ Chi
Aug 21,Tariq Castro-Fields,34177,Phi,CB,NA,FA,Deactivated,Mon 8:15 pm @ Chi
Aug 21,Milo Eifler,33696,Ten,LB,IR,FA,Activated,Sun 1:00 pm @ NYG
Aug 21,Matt Lauter,43130,Min,TE,NA,FA,Deactivated,Sun 4:05 pm @ TB
Aug 21,JJ Galbreath,42275,Ind,TE,NA,FA,Activated,Sun 1:00 pm vs Hou
Aug 20,Levelle Bailey,41395,Den,LB,IR,FA,Deactivated,Sun 8:20 pm vs LAR
Aug 20,Patrick Taylor Jr.,33235,SF,RB,NA,FA,Deactivated,Sun 4:05 pm vs Ari
Aug 20,Jack Stoll,33891,SF,TE,NA,FA,Deactivated,Sun 4:05 pm vs Ari
Aug 19,Jeadyn Lukus,43244,Cle,CB,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 19,Jamil Muhammad,42318,Cle,"LB,DE",NA,FA,Activated,Sun 1:00 pm vs Car
Aug 19,Luke Grimm,42104,LAC,WR,NA,FA,Deactivated,Sun 1:00 pm @ Buf
Aug 19,Trey Sermon,33476,Atl,RB,IR,FA,Deactivated,Thu 8:15 pm @ GB
Aug 19,Anthony Dunn Jr.,43259,NYJ,DE,NA,FA,Deactivated,Sun 1:00 pm @ Det
Aug 19,Dominic Richardson,43034,NYJ,RB,NA,FA,Deactivated,Sun 1:00 pm @ Det
Aug 19,Junior Bergen,42032,NYJ,WR,NA,FA,Activated,Sun 1:00 pm @ Det
Aug 19,Cam Jones,40557,KC,LB,NA,FA,Activated,Sun 1:00 pm @ Mia
Aug 19,Arden Walker,42939,GB,LB,NA,FA,Activated,Thu 8:15 pm vs Atl
Aug 18,E.J. Horton,43328,Ind,WR,NA,FA,Deactivated,Sun 1:00 pm vs Hou
Aug 18,Jahquez Robinson,43183,Bal,S,IR,FA,Deactivated,Sun 4:25 pm @ Dal
Aug 18,Carson Towt,42620,Ind,TE,IR,FA,Deactivated,Sun 1:00 pm vs Hou
Aug 18,Mitch Van Vooren,42547,NE,TE,NA,FA,Deactivated,Sun 1:00 pm @ Jax
Aug 18,Mario Williams,42326,LAR,WR,NA,FA,Deactivated,Sun 8:20 pm @ Den
Aug 18,Titus Leo,40219,SF,DE,NA,FA,Deactivated,Sun 4:05 pm vs Ari
Aug 18,Ben Patterson,42949,Cle,WR,NA,FA,Activated,Sun 1:00 pm vs Car
Aug 18,Seth Coleman-Lyles,42450,Mia,DE,NA,FA,Activated,Sun 1:00 pm vs KC
Aug 18,Nate Lynn,41436,NYJ,"LB,DE",NA,FA,Activated,Sun 1:00 pm @ Det
Aug 18,Evan Anderson,41208,SF,DT,NA,FA,Activated,Sun 4:05 pm vs Ari
Aug 18,Kingsley Jonathan,34619,NYJ,DE,IR,FA,Deactivated,Sun 1:00 pm @ Det
Aug 18,Jerome Ford,34112,Min,RB,NA,FA,Deactivated,Sun 4:05 pm @ TB
Aug 18,Arden Walker,42939,GB,LB,NA,FA,Deactivated,Thu 8:15 pm vs Atl
Aug 18,Kristian Wilkerson,33349,Atl,WR,NA,FA,Deactivated,Thu 8:15 pm @ GB
Aug 17,Tanner Wall,43134,Mia,S,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 17,Chandler Martin,42470,NYG,LB,NA,FA,Activated,Sun 1:00 pm vs Ten
Aug 17,Beaux Collins,42194,Atl,WR,IR-R,FA,Activated,Thu 8:15 pm @ GB
Aug 17,Traeshon Holden,42151,Dal,WR,NA,FA,Deactivated,Sun 4:25 pm vs Bal
Aug 17,Dante Miller,40874,NYG,RB,NA,FA,Deactivated,Sun 1:00 pm vs Ten
Aug 17,Jake Moody,40129,Bal,K,NA,FA,Deactivated,Sun 4:25 pm @ Dal
Aug 17,Nikola Kalinic,33950,Chi,TE,IR,FA,Deactivated,Mon 8:15 pm vs Phi
Aug 17,Jackson Acker,43331,Buf,RB,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Aug 17,Sean Brown,43205,Ten,LB,NA,FA,Deactivated,Sun 1:00 pm @ NYG
Aug 17,Ethan Conner,42965,Mia,TE,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 17,Robert McDaniel,42149,TB,S,NA,FA,Activated,Sun 4:05 pm vs Min
Aug 17,Power Echols,42045,Sea,LB,NA,FA,Activated,Sun 1:00 pm @ Was
Aug 17,Brenden Bates,41675,Jax,TE,NA,FA,Deactivated,Sun 1:00 pm vs NE
Aug 17,Marcus Banks,41267,TB,S,NA,FA,Deactivated,Sun 4:05 pm vs Min
Aug 17,Otis Reese IV,40708,Buf,LB,NA,FA,Activated,Sun 1:00 pm vs LAC
Aug 17,Jake Haener,40144,NYG,QB,NA,FA,Activated,Sun 1:00 pm vs Ten
Aug 17,Shemar Jean-Charles,33566,Sea,CB,NA,FA,Deactivated,Sun 1:00 pm @ Was
Aug 16,Matt Lauter,43130,Min,TE,NA,FA,Activated,Sun 4:05 pm @ TB
Aug 16,Dominic Richardson,43034,NYJ,RB,NA,FA,Activated,Sun 1:00 pm @ Det
Aug 16,Cam Riley,42282,Mia,LB,NA,FA,Activated,Sun 1:00 pm vs KC
Aug 16,Ethan Robinson,42169,Mia,CB,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 16,Jaylen Harrell,41113,Ten,"LB,DE",IR,FA,Deactivated,Sun 1:00 pm @ NYG
Aug 16,Kye Robichaux,42245,Det,RB,NA,FA,Deactivated,Sun 1:00 pm vs NYJ
Aug 16,Loren Strickland,41444,Det,S,NA,FA,Deactivated,Sun 1:00 pm vs NYJ
Aug 15,Jameson Geers,43212,Ari,TE,IR,FA,Deactivated,Sun 4:05 pm @ SF
Aug 15,Matthew McDoom,43177,Cin,CB,NA,FA,Activated,Sun 1:00 pm @ Pit
Aug 15,Kyron Drones,42900,GB,QB,NA,FA,Deactivated,Thu 8:15 pm vs Atl
Aug 15,Austin Keys,42256,Was,LB,NA,FA,Deactivated,Sun 1:00 pm vs Sea
Aug 15,Graham Mertz,41975,Hou,QB,IR,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 15,Brennan Jackson,41011,LV,"LB,DE",IR,FA,Deactivated,Sun 4:25 pm @ NO
Aug 15,T'Vondre Sweat,40919,NYJ,"DL,DT",,FA,Activated,Sun 1:00 pm @ Det
Aug 14,Brandon George,42108,Phi,LB,NA,FA,Activated,Mon 8:15 pm @ Chi
Aug 14,Wande Owens,42412,Buf,S,NA,FA,Activated,Sun 1:00 pm vs LAC
Aug 14,Otis Reese IV,40708,Buf,LB,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Aug 13,Terrell Jennings,41713,NE,RB,NA,FA,Deactivated,Sun 1:00 pm @ Jax
Aug 13,Logan Lee,41070,Pit,"DL,DT",IR,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 13,Tyron Herring,42252,NE,CB,NA,FA,Deactivated,Sun 1:00 pm @ Jax
Aug 12,Myles Montgomery,43367,NE,RB,IR,FA,Deactivated,Sun 1:00 pm @ Jax
Aug 12,Jeremiah McClendon,42945,Cle,CB,NA,FA,Activated,Sun 1:00 pm vs Car
Aug 12,Junior Bergen,42032,NYJ,WR,NA,FA,Deactivated,Sun 1:00 pm @ Det
Aug 12,Xavier Thomas,41013,SF,"LB,DE",SUSP,FA,Activated,Sun 4:05 pm vs Ari
Aug 12,K.J. Henry,40203,Pit,"LB,DE",NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 12,Montrell Washington,34118,NYG,WR,NA,FA,Deactivated,Sun 1:00 pm vs Ten
Aug 12,Eli Apple,29244,SF,"DB,CB",NA,FA,Activated,Sun 4:05 pm vs Ari
Aug 11,Dae'Quan Wright,42885,Cle,TE,NA,FA,Activated,Sun 1:00 pm vs Car
Aug 11,Robbie Ouzts,41961,Sea,"RB,TE",IR,FA,Deactivated,Sun 1:00 pm @ Was
Aug 11,Le'Meke Brockington,43376,Atl,WR,NA,FA,Deactivated,Thu 8:15 pm @ GB
Aug 11,Malik Verdon,42195,Atl,S,NA,FA,Deactivated,Thu 8:15 pm @ GB
Aug 11,Robert McDaniel,42149,TB,S,NA,FA,Deactivated,Sun 4:05 pm vs Min
Aug 11,Keni-H Lovely,41273,Jax,CB,NA,FA,Deactivated,Sun 1:00 pm vs NE
Aug 10,Zane Gonzalez,30337,Mia,K,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 10,Jordan Turner,42528,Den,LB,,FA,Activated,Sun 8:20 pm vs LAR
Aug 10,Chamon Metayer,43035,Car,TE,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Aug 10,Dae'Quan Wright,42885,Cle,TE,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 10,Ja'Quinden Jackson,42214,Phi,RB,NA,FA,Activated,Mon 8:15 pm @ Chi
Aug 10,Sam Roberts,34156,Atl,"DL,DT,DE",NA,FA,Deactivated,Thu 8:15 pm @ GB
Aug 10,Colton Dowell,40263,SF,WR,NA,FA,Deactivated,Sun 4:05 pm vs Ari
Aug 10,Elijah Mitchell,33582,KC,RB,NA,FA,Deactivated,Sun 1:00 pm @ Mia
Aug 10,Sione Takitaki,31912,Min,LB,NA,FA,Deactivated,Sun 4:05 pm @ TB
Aug 9,Johnathan Baldwin II,42236,GB,"S,CB",IR,FA,Deactivated,Thu 8:15 pm vs Atl
Aug 9,Chris Brooks,40625,GB,RB,,FA,Activated,Thu 8:15 pm vs Atl
Aug 9,Teddy Bridgewater,27560,TB,QB,NA,FA,Deactivated,Sun 4:05 pm vs Min
Aug 9,Nick Hampton,40179,Car,LB,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Aug 9,Drey Norwood,43142,LAR,CB,NA,FA,Deactivated,Sun 8:20 pm @ Den
Aug 9,Power Echols,42045,Sea,LB,NA,FA,Deactivated,Sun 1:00 pm @ Was
Aug 9,Matt Henningsen,34161,Den,DE,IR,FA,Deactivated,Sun 8:20 pm vs LAR
Aug 8,Matthew McDoom,43177,Cin,CB,NA,FA,Deactivated,Sun 1:00 pm @ Pit
Aug 8,Owen Wright,40639,Hou,RB,NA,FA,Activated,Sun 1:00 pm @ Ind
Aug 8,Zach Harrison,40115,Atl,"DL,DE",,FA,Activated,Thu 8:15 pm @ GB
Aug 8,Joey Blount,34388,Ari,S,IR,FA,Deactivated,Sun 4:05 pm @ SF
Aug 8,Gervarrius Owens,40277,Chi,S,NA,FA,Deactivated,Mon 8:15 pm vs Phi
Aug 8,DJ Davidson,34103,NYG,"DL,DT,DE",NA,FA,Deactivated,Sun 1:00 pm vs Ten
Aug 8,JJ Galbreath,42275,Ind,TE,NA,FA,Deactivated,Sun 1:00 pm vs Hou
Aug 8,Jaden Robinson,42070,NYG,CB,NA,FA,Deactivated,Sun 1:00 pm vs Ten
Aug 8,Colton Dowell,40263,SF,WR,NA,FA,Activated,Sun 4:05 pm vs Ari
Aug 8,A.T. Perry,40242,Den,WR,NA,FA,Deactivated,Sun 8:20 pm vs LAR
Aug 7,Tanner Wall,43134,Mia,S,NA,FA,Activated,Sun 1:00 pm vs KC
Aug 7,Dominic Richardson,43034,NYJ,RB,NA,FA,Deactivated,Sun 1:00 pm @ Det
Aug 7,Lance Mason,43012,Pit,TE,NA,FA,Activated,Sun 1:00 pm vs Cin
Aug 7,Keeshawn Silver,42946,NO,DT,NA,FA,Deactivated,Sun 4:25 pm vs LV
Aug 7,Jamon Johnson,42239,Bal,LB,NA,FA,Activated,Sun 4:25 pm @ Dal
Aug 7,Omar Brown,41531,GB,S,NA,FA,Deactivated,Thu 8:15 pm vs Atl
Aug 7,Haggai Ndubuisi,40481,Hou,DT,NA,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 7,J. Bernard-Converse,40236,NYG,"S,CB",IR,FA,Deactivated,Sun 1:00 pm vs Ten
Aug 7,Bryan Bresee,40045,NO,DT,IR,FA,Deactivated,Sun 4:25 pm vs LV
Aug 7,Dallis Flowers,34503,Chi,CB,IR,FA,Deactivated,Mon 8:15 pm vs Phi
Aug 7,Joseph Vaughn,42603,Sea,LB,NA,FA,Deactivated,Sun 1:00 pm @ Was
Aug 7,Jaylin Noel,41885,Hou,WR,,FA,Activated,Sun 1:00 pm @ Ind
Aug 7,Jamari Thrash,41016,Cle,WR,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 7,Troy Andersen,34015,Atl,LB,NA,FA,Deactivated,Thu 8:15 pm @ GB
Aug 7,Jared Bartlett,42459,Jax,LB,IR,FA,Deactivated,Sun 1:00 pm vs NE
Aug 7,Brandon Johnson,42179,Phi,"S,CB",NA,FA,Deactivated,Mon 8:15 pm @ Chi
Aug 7,Jimmy Horn Jr.,41999,Cle,WR,NA,FA,Activated,Sun 1:00 pm vs Car
Aug 7,Jalon Walker,41800,Atl,"LB,DE",IR,FA,Deactivated,Thu 8:15 pm @ GB
Aug 7,Princeton Fant,40778,Dal,TE,IR,FA,Deactivated,Sun 4:25 pm vs Bal
Aug 7,Keidron Smith,40654,Chi,"DB,CB",NA,FA,Activated,Mon 8:15 pm vs Phi
Aug 7,Zack Kuntz,40255,Dal,TE,NA,FA,Activated,Sun 4:25 pm vs Bal
Aug 6,Lance Mason,43012,Pit,TE,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 6,Junior Tafuna,42366,Hou,DT,NA,FA,Activated,Sun 1:00 pm @ Ind
Aug 6,Brock Lampe,42293,Buf,RB,NA,FA,Activated,Sun 1:00 pm vs LAC
Aug 6,Colton Dowell,40263,SF,WR,NA,FA,Deactivated,Sun 4:05 pm vs Ari
Aug 6,Sean McKeon,33101,Ind,TE,NA,FA,Deactivated,Sun 1:00 pm vs Hou
Aug 6,Shad Banks Jr.,42985,Ten,LB,NA,FA,Deactivated,Sun 1:00 pm @ NYG
Aug 6,Dominique Hampton,41039,Ten,"LB,S,CB",NA,FA,Activated,Sun 1:00 pm @ NYG
